wn,,b_0,b_1,b_2,b_3,a_0,a_1,a_2,a_3
0.55,0.20876471858193,0.626294155745789,0.626294155745789,0.20876471858193,1,0.288140506601264,0.355310921356962,0.0266663206972098
0.56,0.217890126901554,0.653670380704661,0.653670380704661,0.217890126901554,1,0.345853473321823,0.3650096904953,0.032257851395306
0.57,0.227262322080609,0.681786966241828,0.681786966241828,0.227262322080609,1,0.403612510323047,0.376494465381597,0.0379916009402287
0.58,0.236886761822703,0.71066028546811,0.71066028546811,0.236886761822703,1,0.461425110876665,0.389776580797194,0.0438924029077667
0.59,0.246769180898201,0.740307542694602,0.740307542694602,0.246769180898201,1,0.519298680849482,0.404869144373833,0.0499856219622892
0.6,0.256915601248463,0.77074680374539,0.77074680374539,0.256915601248463,1,0.577240524806302,0.421787048689562,0.0562972364918426
0.61,0.267332342539097,0.801997027617293,0.801997027617293,0.267332342539097,1,0.635257831545873,0.44054698473532,0.062853924031587
0.62,0.278026033190904,0.834078099572712,0.834078099572712,0.278026033190904,1,0.69335765899769,0.461167456652964,0.0696831498765771
0.63,0.289003621917554,0.867010865752663,0.867010865752663,0.289003621917554,1,0.751546918407437,0.483668797628681,0.0768132593043175
0.64,0.300272389799463,0.900817169398388,0.900817169398388,0.300272389799463,1,0.809832357738974,0.508073186807106,0.0842735738496218
0.65,0.311839962923898,0.935519888771693,0.935519888771693,0.311839962923898,1,0.868220544221194,0.534404667070718,0.0920944920992691
0.66,0.323714325622117,0.97114297686635,0.97114297686635,0.323714325622117,1,0.926717845968933,0.562689163506028,0.100307595501974
0.67,0.335903834335149,1.00771150300545,1.00771150300545,0.335903834335149,1,0.985330412608437,0.592954502352247,0.108945759720511
0.68,0.348417232140889,1.04525169642267,1.04525169642267,0.348417232140889,1,1.04406415483994,0.625230430199447,0.118043272087726
0.69,0.361263663976329,1.08379099192899,1.08379099192899,0.361263663976329,1,1.10292472287269,0.659548633171041,0.127635955766898
0.7,0.37445269259016,1.12335807777048,1.12335807777048,0.37445269259016,1,1.16191748367173,0.695942755789651,0.137761301259893
0.71,0.387994315262516,1.16398294578755,1.16398294578755,0.387994315262516,1,1.22104749696066,0.7344484191854,0.148458605954076
0.72,0.401898981330528,1.20569694399159,1.20569694399159,0.401898981330528,1,1.28031948993151,0.775103238261201,0.159769122451512
0.73,0.416177610560398,1.2485328316812,1.2485328316812,0.416177610560398,1,1.33973783062121,0.817946837379905,0.171736216482076
0.74,0.43084161240925,1.29252483722775,1.29252483722775,0.43084161240925,1,1.39930649992463,0.863020864083117,0.18440553526626
0.75,0.445902906222806,1.33770871866842,1.33770871866842,0.445902906222806,1,1.45902906222806,0.910369000290068,0.197825187264319
0.76,0.461373942418344,1.38412182725503,1.38412182725503,0.461373942418344,1,1.51890863466294,0.960036970357047,0.212045934326767
0.77,0.477267724706299,1.4318031741189,1.4318031741189,0.477267724706299,1,1.57894785500017,1.01207254530246,0.227121397347763
0.78,0.493597833408546,1.48079350022564,1.48079350022564,0.493597833408546,1,1.63914884823017,1.06652554241936,0.243108276618831
0.79,0.510378449936899,1.5311353498107,1.5311353498107,0.510378449936899,1,1.6995131919035,1.12344781940528,0.260066588186413
0.8,0.527624382501943,1.58287314750583,1.58287314750583,0.527624382501943,1,1.76004188034317,1.18289326203783,0.278059917634546
0.81,0.545351093130141,1.63605327939042,1.63605327939042,0.545351093130141,1,1.82073528788338,1.24491776431307,0.297155692844678
0.82,0.563574726076562,1.69072417822969,1.69072417822969,0.563574726076562,1,1.88159313134096,1.30957919984142,0.317425477430118
0.83,0.582312137731885,1.74693641319565,1.74693641319565,0.582312137731885,1,1.94261443198829,1.3769373831619,0.338945286704885
0.84,0.601580928135908,1.80474278440772,1.80474278440772,0.601580928135908,1,2.00379747737002,1.44705401948938,0.361795928227867
0.85,0.621399474226254,1.86419842267876,1.86419842267876,0.621399474226254,1,2.06513978339347,1.5199926412503,0.386063369166254
0.86,0.641786964970792,1.92536089491238,1.92536089491238,0.641786964970792,1,2.12663805722651,1.59581852958975,0.411839132950082
0.87,0.662763438556363,1.98829031566909,1.98829031566909,0.662763438556363,1,2.18828816165869,1.67459861884579,0.43922072794643
0.88,0.684349821835507,2.05304946550652,2.05304946550652,0.684349821835507,1,2.25008508172639,1.75640138178595,0.468312111171712
0.89,0.706567972268278,2.11970391680484,2.11970391680484,0.706567972268278,1,2.31202289457229,1.8412966931848,0.499224190389144
0.9,0.729440722639082,2.18832216791725,2.18832216791725,0.729440722639082,1,2.37409474370935,1.92935566909121,0.532075368312092
0.91,0.752991928880612,2.25897578664184,2.25897578664184,0.752991928880612,1,2.43629281909444,2.02065047888984,0.566992133060614
0.92,0.777246521400201,2.3317395642006,2.3317395642006,0.777246521400201,1,2.49860834469118,2.11525412700316,0.604109699507274
0.93,0.80223056038082,2.40669168114246,2.40669168114246,0.80223056038082,1,2.56103157552436,2.21324020081156,0.643572706710649
0.94,0.827971295622376,2.48391388686713,2.48391388686713,0.827971295622376,1,2.62355180660524,2.31468258108911,0.685535977284664
0.95,0.854497231602542,2.56349169480763,2.56349169480763,0.854497231602542,1,2.68615739654814,2.41965511096647,0.730165345305723
0.96,0.881838198574414,2.64551459572324,2.64551459572324,0.881838198574414,1,2.74883580921468,2.52823121914256,0.77763856023808
0.97,0.910025430686161,2.73007629205848,2.73007629205848,0.910025430686161,1,2.81157367732469,2.64048349277834,0.828146275386261
0.98,0.939091652311958,2.81727495693587,2.81727495693587,0.939091652311958,1,2.87435689267748,2.75648319522569,0.881893130592485
0.99,0.969071174031813,2.90721352209544,2.90721352209544,0.969071174031813,1,2.93717072844989,2.87629972347933,0.939098940325283
0.999,0.996863335697075,2.99059000709123,2.99059000709123,0.996863335697075,1,2.99371681727665,2.98745335824285,0.9937365100571
0.9999,0.999685890076204,2.99905767022861,2.99905767022861,0.999685890076204,1,2.99937168147187,2.99874356032031,0.999371878817452
